CustomerID,Age,Gender,CityTier,AnnualIncome,MembershipYears,RecencyDays,Frequency,AvgOrderValue,TotalSpend,PreferredCategory,DiscountSensitivity,OnlineEngagementScore,CartAbandonRate,ReturnsRate,SupportTickets,ChurnRisk,Segment,PC1,PC2,SegmentName
CUST100905,35,Male,Tier 1,64271,4.9,55,4,84.16,294.75,Groceries,0.3,54.2,0.37,0.13,1,Medium,1,-0.2634767954757267,0.218447369517633,Mainstream Regulars
CUST100906,20,Female,Tier 1,49939,2.0,50,8,40.91,336.84,Fashion,0.26,57.2,0.71,0.16,0,Low,3,-0.8598526167959307,-1.22476839266014,Budget-Conscious / New
CUST100907,43,Male,Tier 1,68523,1.7,22,3,86.48,273.96,Beauty,0.39,70.5,0.48,0.02,0,Medium,1,-0.4423903454726746,0.5742665669748394,Mainstream Regulars
CUST100908,42,Male,Tier 1,101573,0.1,1,3,131.37,361.04,Electronics,0.43,43.2,0.37,0.02,1,Medium,1,-0.052952671434608,3.4252023813782784,Mainstream Regulars
CUST100909,58,Female,Tier 2,83638,0.6,5,4,98.2,380.32,Fashion,0.5,75.2,0.27,0.09,2,Medium,1,0.2196875464022642,1.2747487734680336,Mainstream Regulars
CUST100910,31,Male,Tier 2,73920,1.4,34,14,91.17,1314.1,Electronics,0.6,79.4,0.48,0.15,0,Low,2,3.062328797359236,0.0202454692592147,Champions (High-Value Loyal)
CUST100911,37,Male,Tier 3,30307,2.2,50,6,58.31,336.65,Home & Furniture,0.41,64.5,0.14,0.11,1,Low,3,-1.0133137783619828,-1.3531373319634863,Budget-Conscious / New
CUST100912,37,Female,Tier 2,40079,1.8,24,5,79.04,380.37,Home & Furniture,0.33,53.6,0.2,0.2,0,Medium,3,-0.9192153922649005,-0.251100627982915,Budget-Conscious / New
CUST100913,52,Female,Tier 2,15696,3.0,59,7,51.23,319.14,Groceries,0.49,42.4,0.29,0.16,0,Low,3,-1.6232156077499846,-1.7002816269564776,Budget-Conscious / New
CUST100914,33,Female,Tier 1,54631,0.7,33,13,72.12,1061.53,Fashion,0.26,83.9,0.53,0.31,1,Low,2,1.9395614627634183,-0.9573283705319678,Champions (High-Value Loyal)
CUST100915,38,Female,Tier 1,88420,1.8,3,7,107.24,807.09,Electronics,0.16,67.4,0.38,0.14,2,Low,1,1.5600026298196394,1.4185656698796687,Mainstream Regulars
CUST100916,41,Female,Tier 2,71705,0.2,9,4,66.47,226.1,Beauty,0.29,73.4,0.45,0.19,0,Medium,1,-0.7604505519680358,0.2086373027948469,Mainstream Regulars
CUST100917,37,Male,Tier 1,66812,1.2,82,3,87.32,282.83,Groceries,0.34,45.5,0.46,0.07,1,Medium,0,-1.244277256258481,1.318379283501535,At-Risk / Dormant
CUST100918,30,Male,Tier 3,52598,3.1,58,9,48.75,470.31,Fashion,0.38,57.2,0.52,0.1,1,Low,3,-0.1835481978808346,-1.163474052228092,Budget-Conscious / New
CUST100919,37,Male,Tier 1,58400,2.6,101,5,63.16,269.35,Groceries,0.33,66.6,0.33,0.11,1,Medium,0,-0.7471688143116263,-0.3000596814496317,At-Risk / Dormant
CUST100920,46,Male,Tier 1,78085,10.3,5,14,38.83,522.35,Electronics,0.45,100.0,0.42,0.18,1,Low,2,3.2314450682763862,-3.2961298595676127,Champions (High-Value Loyal)
CUST100921,23,Female,Tier 1,78985,0.7,208,9,91.84,853.03,Electronics,0.41,47.3,0.38,0.1,0,Medium,0,0.4535507644849995,1.8238805256068693,At-Risk / Dormant
CUST100922,36,Male,Tier 1,41314,1.5,10,5,44.77,220.68,Fashion,0.31,50.0,0.52,0.02,0,Medium,3,-1.7191540262340268,-1.0437274816609945,Budget-Conscious / New
CUST100923,27,Female,Tier 1,72193,0.9,1,6,96.83,629.43,Fashion,0.14,71.6,0.25,0.1,0,Low,1,0.6826972222593262,0.7981583921483169,Mainstream Regulars
CUST100924,48,Female,Tier 2,81983,1.3,268,4,94.17,368.26,Fashion,0.1,28.2,0.18,0.25,0,Medium,0,-1.4271658500624564,2.774809455797688,At-Risk / Dormant
CUST100925,18,Female,Tier 1,55728,4.3,14,10,83.3,746.5,Beauty,0.15,75.8,0.07,0.04,1,Low,2,1.650868712758309,-0.9319782590817712,Champions (High-Value Loyal)
CUST100926,28,Female,Tier 2,69812,2.5,49,4,61.92,283.08,Groceries,0.29,50.0,0.27,0.13,1,Medium,3,-0.9906162564796792,0.2635599887128254,Budget-Conscious / New
CUST100927,39,Female,Tier 1,122263,4.7,8,16,137.46,2029.16,Groceries,0.22,100.0,0.19,0.05,0,Low,2,6.99447024827609,1.5095324988655303,Champions (High-Value Loyal)
CUST100928,52,Male,Tier 1,74921,0.5,39,7,114.02,850.26,Home & Furniture,0.35,51.7,0.32,0.23,0,Low,1,0.8366525045890415,1.8532384342099677,Mainstream Regulars
CUST100929,34,Female,Tier 1,76679,4.5,105,10,95.36,851.51,Sports,0.17,65.3,0.09,0.19,0,Medium,2,1.9043475624047177,0.4578373594207542,Champions (High-Value Loyal)
CUST100930,28,Male,Tier 3,38914,0.1,17,6,64.28,365.9,Electronics,0.28,54.4,0.09,0.04,0,Low,3,-1.2787572422881743,-0.5073702461144336,Budget-Conscious / New
CUST100931,55,Female,Tier 1,81262,4.8,49,8,90.26,709.52,Beauty,0.13,57.7,0.13,0.09,0,Low,1,1.3965261506895357,0.526232490256212,Mainstream Regulars
CUST100932,19,Male,Tier 2,61884,0.9,9,2,63.7,115.64,Groceries,0.17,48.2,0.62,0.02,0,Medium,3,-1.8764389160268813,0.3921862488632749,Budget-Conscious / New
CUST100933,18,Female,Tier 1,66707,0.8,44,6,87.01,514.22,Electronics,0.5,66.5,0.26,0.14,0,Low,1,0.0478785395964307,0.6240421935469136,Mainstream Regulars
CUST100934,39,Female,Tier 2,43245,1.6,18,3,33.45,90.03,Fashion,0.55,65.2,0.34,0.04,0,Medium,3,-1.9754888306925575,-1.4288829732820691,Budget-Conscious / New
CUST100935,29,Male,Tier 1,71314,6.2,10,18,73.16,1340.19,Groceries,0.2,91.7,0.5,0.14,0,Low,2,4.55420834907651,-1.9512979343798995,Champions (High-Value Loyal)
CUST100936,23,Male,Tier 2,81519,0.1,16,7,61.37,450.69,Home & Furniture,0.27,61.1,0.32,0.34,1,Low,1,-0.2082735422759033,0.4314291555711187,Mainstream Regulars
CUST100937,42,Female,Tier 2,70875,1.0,8,4,68.51,238.07,Fashion,0.38,58.9,0.33,0.11,0,Medium,1,-0.9238874917336404,0.394186467242817,Mainstream Regulars
CUST100938,37,Male,Tier 3,73115,4.3,104,14,90.56,1409.0,Groceries,0.72,78.4,0.2,0.01,0,Medium,2,3.5242703250998155,-0.2370435736979274,Champions (High-Value Loyal)
CUST100939,28,Female,Tier 1,62933,1.1,22,6,80.03,434.82,Home & Furniture,0.35,71.0,0.57,0.04,0,Low,1,-0.0287835849291087,0.1155266385587223,Mainstream Regulars
CUST100940,20,Female,Tier 1,77498,0.5,12,3,85.35,234.95,Fashion,0.18,22.5,0.18,0.05,1,Medium,1,-1.684696758418568,1.9184150437396283,Mainstream Regulars
CUST100941,44,Male,Tier 1,78626,1.2,26,9,88.08,831.09,Beauty,0.64,62.1,0.22,0.11,0,Low,1,1.191201063965583,0.7622010369864923,Mainstream Regulars
CUST100942,42,Male,Tier 3,40683,1.1,17,4,25.61,101.48,Beauty,0.13,53.6,0.35,0.2,1,Medium,3,-2.3169745112113698,-1.473850083080108,Budget-Conscious / New
CUST100943,33,Male,Tier 2,64933,5.4,61,7,68.52,479.55,Groceries,0.35,65.9,0.45,0.05,0,Medium,1,0.6055554532773383,-0.6776798222002751,Mainstream Regulars
CUST100944,55,Female,Tier 2,50149,3.2,159,6,51.57,274.9,Sports,0.71,45.3,0.3,0.05,0,Medium,0,-1.4015155873819996,-0.4055036341851243,At-Risk / Dormant
CUST100945,23,Male,Tier 1,53808,1.5,25,5,54.95,299.95,Electronics,0.15,66.1,0.14,0.03,0,Medium,3,-0.9151133515866142,-0.6860626078597887,Budget-Conscious / New
CUST100946,18,Male,Tier 1,66607,9.8,88,11,84.5,962.14,Electronics,0.35,50.3,0.2,0.12,0,Medium,2,2.529360197841912,-0.7960508243280323,Champions (High-Value Loyal)
CUST100947,27,Male,Tier 1,72150,1.4,37,7,67.22,419.07,Fashion,0.34,63.4,0.27,0.04,1,Low,1,-0.0970647355663741,0.1151795819888077,Mainstream Regulars
CUST100948,34,Female,Tier 3,33193,0.1,7,2,38.59,74.26,Groceries,0.85,64.1,0.42,0.15,1,Medium,3,-2.493219824864777,-1.2713049577733004,Budget-Conscious / New
CUST100949,37,Female,Tier 2,79771,0.7,52,2,55.17,120.62,Groceries,0.52,31.1,0.21,0.02,1,Medium,0,-2.225597660151751,1.19587034020033,At-Risk / Dormant
CUST100950,32,Female,Tier 3,64096,1.3,32,7,69.0,492.9,Groceries,0.6,91.0,0.9,0.12,1,Low,1,0.5567439872846055,-0.6072904527168413,Mainstream Regulars
CUST100951,38,Male,Tier 1,58514,0.4,47,2,52.44,92.57,Electronics,0.5,63.6,0.63,0.03,0,Medium,3,-1.9270139544535476,-0.1020042952549431,Budget-Conscious / New
CUST100952,21,Female,Tier 2,26723,6.5,99,9,43.46,376.21,Electronics,0.59,58.1,0.32,0.0,2,Medium,3,-0.2940197449662728,-2.5010713787899217,Budget-Conscious / New
CUST100953,50,Female,Tier 2,63391,3.2,26,6,58.56,324.24,Beauty,0.34,49.5,0.16,0.05,0,Low,3,-0.6312149934594057,-0.3426370839724669,Budget-Conscious / New
CUST100954,34,Female,Tier 1,61573,0.7,104,3,72.88,219.79,Beauty,0.51,43.5,0.16,0.43,1,Medium,0,-1.8023986591012544,0.9792272843273782,At-Risk / Dormant
CUST100955,47,Female,Tier 3,61836,2.0,62,6,69.36,459.03,Home & Furniture,0.17,56.8,0.59,0.19,1,Medium,1,-0.4095331775329349,0.0768540926786128,Mainstream Regulars
CUST100956,38,Male,Tier 3,49663,2.8,30,20,86.47,1696.33,Groceries,0.08,92.3,0.38,0.19,1,Low,2,4.627886208438075,-1.7273695462317746,Champions (High-Value Loyal)
CUST100957,40,Male,Tier 3,20865,6.2,41,11,44.85,483.48,Groceries,0.86,85.9,0.16,0.05,0,Low,3,0.8074263026181506,-3.469494867676482,Budget-Conscious / New
CUST100958,41,Female,Tier 2,55409,4.7,17,7,38.58,302.9,Electronics,0.75,56.6,0.48,0.17,0,Low,3,-0.4717145637466353,-1.585387262892655,Budget-Conscious / New
CUST100959,39,Male,Tier 1,66098,1.6,184,6,56.11,344.35,Fashion,0.69,50.4,0.18,0.05,0,Medium,0,-1.189584840731451,0.4181731808326976,At-Risk / Dormant
CUST100960,42,Female,Tier 1,84205,3.3,49,4,91.0,371.23,Home & Furniture,0.5,37.6,0.2,0.06,0,Medium,1,-0.3848608469360192,1.5514196231819837,Mainstream Regulars
CUST100961,49,Female,Tier 3,48032,1.8,2,3,46.08,128.37,Groceries,0.86,50.8,0.48,0.17,1,Medium,3,-1.936254584205821,-0.7578606228397972,Budget-Conscious / New
CUST100962,37,Male,Tier 1,101016,1.8,17,12,59.65,738.93,Electronics,0.41,76.8,0.26,0.17,0,Low,2,1.901814789601604,-0.0101320914951275,Champions (High-Value Loyal)
CUST100963,42,Female,Tier 2,28390,0.3,43,4,63.9,261.42,Sports,0.83,62.0,0.63,0.15,0,Medium,3,-1.743527463267508,-0.7721673044078746,Budget-Conscious / New
CUST100964,34,Male,Tier 2,83201,0.3,2,4,100.14,388.16,Beauty,0.58,48.8,0.49,0.07,1,Medium,1,-0.4096631746406723,1.8797278372197617,Mainstream Regulars
CUST100965,50,Male,Tier 2,61962,1.7,1,8,79.45,729.17,Fashion,0.62,60.6,0.36,0.46,3,Low,1,0.6147686598329607,-0.0006777089403536,Mainstream Regulars
CUST100966,27,Female,Tier 3,67272,0.7,26,5,66.95,373.1,Groceries,0.42,74.9,0.11,0.12,1,Medium,1,-0.3602408670944872,-0.0224227829766814,Mainstream Regulars
CUST100967,54,Female,Tier 1,79036,0.0,18,7,92.28,694.33,Sports,0.63,76.1,0.28,0.09,1,Low,1,0.8871631202804839,0.9166604949848476,Mainstream Regulars
CUST100968,34,Male,Tier 1,90111,2.8,25,10,84.53,854.77,Electronics,0.18,70.0,0.16,0.03,1,Low,2,1.9675623151478576,0.4977595196279578,Champions (High-Value Loyal)
CUST100969,19,Male,Tier 1,56627,0.1,13,6,70.26,416.76,Groceries,0.62,33.9,0.28,0.07,0,Low,3,-1.3058550730049,0.5575626407475941,Budget-Conscious / New
CUST100970,36,Female,Tier 1,50624,2.0,8,8,48.38,350.45,Fashion,0.58,95.3,0.47,0.06,0,Low,3,0.2516440792702925,-1.9042025620826724,Budget-Conscious / New
CUST100971,27,Female,Tier 1,92369,1.7,52,2,119.72,225.49,Fashion,0.73,48.6,0.36,0.02,0,Medium,1,-0.4203522256385392,2.7144845647319777,Mainstream Regulars
CUST100972,44,Female,Tier 1,71557,7.6,32,12,56.08,728.27,Beauty,0.62,67.0,0.24,0.04,2,Low,2,2.1179674353546325,-1.6541009071924702,Champions (High-Value Loyal)
CUST100973,27,Male,Tier 3,55788,1.5,10,4,84.97,335.16,Fashion,0.46,50.7,0.23,0.18,0,Medium,1,-0.8946402972423281,0.4885210096933137,Mainstream Regulars
CUST100974,30,Male,Tier 3,75225,0.1,17,5,83.27,464.1,Electronics,0.57,62.8,0.17,0.11,0,Medium,1,-0.2367530457267655,0.9499018226700138,Mainstream Regulars
CUST100975,18,Male,Tier 1,44624,1.8,40,6,49.84,267.45,Electronics,0.4,62.6,0.19,0.11,0,Low,3,-1.1041242430997336,-1.1002276000821665,Budget-Conscious / New
CUST100976,30,Female,Tier 1,78718,4.0,3,10,88.1,883.21,Electronics,0.29,81.1,0.34,0.33,0,Low,2,2.39637615371191,-0.2195326850467368,Champions (High-Value Loyal)
CUST100977,18,Male,Tier 3,37581,12.0,7,16,62.32,1041.08,Fashion,0.37,70.2,0.43,0.02,1,Low,2,3.623997092489087,-3.609656378530669,Champions (High-Value Loyal)
CUST100978,18,Male,Tier 1,60820,1.2,3,9,91.18,824.77,Home & Furniture,0.22,64.0,0.2,0.09,2,Low,1,1.0350128823998734,0.2206604303566994,Mainstream Regulars
CUST100979,43,Female,Tier 1,74501,0.8,75,6,86.78,581.48,Electronics,0.43,78.9,0.44,0.27,1,Medium,1,0.4992853846252727,0.7028356778027006,Mainstream Regulars
CUST100980,43,Male,Tier 1,46196,5.2,62,10,45.14,517.7,Groceries,0.56,66.5,0.3,0.26,0,Medium,3,0.4567473844771655,-2.031328457690685,Budget-Conscious / New
CUST100981,39,Female,Tier 2,47580,0.5,62,6,60.48,321.06,Home & Furniture,0.13,53.7,0.52,0.08,1,Medium,3,-1.3103865509031716,-0.2739797585793646,Budget-Conscious / New
CUST100982,24,Female,Tier 1,89919,2.1,56,8,122.18,868.93,Fashion,0.54,49.1,0.41,0.31,0,Low,1,1.531102535264606,2.254729631035733,Mainstream Regulars
CUST100983,34,Female,Tier 3,70551,1.1,49,5,99.01,440.15,Groceries,0.27,61.2,0.33,0.22,0,Medium,1,-0.075110394340824,1.1843193266617766,Mainstream Regulars
CUST100984,34,Male,Tier 1,68472,0.1,29,8,90.69,764.95,Home & Furniture,0.56,75.5,0.39,0.05,1,Low,1,0.9329960330737048,0.5328502697478908,Mainstream Regulars
CUST100985,22,Male,Tier 2,59176,0.9,46,5,81.25,390.73,Fashion,0.43,65.9,0.45,0.31,1,Medium,1,-0.4889826014720612,0.3251347948159303,Mainstream Regulars
CUST100986,51,Female,Tier 1,71103,0.7,1,4,89.74,384.09,Fashion,0.48,54.8,0.24,0.18,1,Medium,1,-0.5334109873269445,1.078055757506266,Mainstream Regulars
CUST100987,44,Female,Tier 2,88018,2.5,43,14,110.73,1506.26,Groceries,0.08,78.0,0.6,0.09,1,Low,2,3.9964285205153023,0.8330262900079582,Champions (High-Value Loyal)
CUST100988,32,Female,Tier 2,55193,6.5,67,9,59.14,552.64,Sports,0.33,81.4,0.16,0.25,2,Medium,2,1.2642671835821695,-1.821006803505291,Champions (High-Value Loyal)
CUST100989,35,Male,Tier 2,64173,0.7,31,11,53.15,631.98,Fashion,0.45,81.8,0.39,0.14,0,Low,3,0.8150635164798119,-1.0409961568865125,Budget-Conscious / New
CUST100990,37,Female,Tier 2,81428,3.7,19,12,88.89,1082.11,Fashion,0.56,62.7,0.41,0.29,0,Low,2,2.5366966080921065,0.212476704344139,Champions (High-Value Loyal)
CUST100991,18,Female,Tier 2,39207,0.1,14,4,40.41,163.56,Fashion,0.42,26.0,0.46,0.07,0,Medium,3,-2.8536475560487258,-0.4213319100735031,Budget-Conscious / New
CUST100992,32,Female,Tier 3,81858,1.7,46,10,72.39,634.48,Electronics,0.52,69.0,0.14,0.15,0,Low,1,1.0565189712553789,0.180075773572027,Mainstream Regulars
CUST100993,27,Female,Tier 3,24251,0.2,53,6,29.4,171.68,Groceries,0.07,66.3,0.68,0.1,1,Low,3,-2.0726854418640266,-1.9933826419561949,Budget-Conscious / New
CUST100994,23,Female,Tier 2,84533,6.0,92,12,127.72,1553.69,Fashion,0.35,51.7,0.18,0.03,1,Medium,2,3.853520717091663,1.448168527427244,Champions (High-Value Loyal)
CUST100995,31,Female,Tier 1,61691,3.2,18,12,73.45,871.35,Electronics,0.75,72.1,0.46,0.07,0,Low,2,1.810792682067164,-0.8919592585522096,Champions (High-Value Loyal)
CUST100996,54,Male,Tier 1,73231,2.4,66,8,86.45,774.75,Fashion,0.46,56.2,0.38,0.07,4,Medium,1,0.8370217547572907,0.6868158904809457,Mainstream Regulars
CUST100997,42,Male,Tier 1,38779,3.8,37,6,33.98,228.75,Electronics,0.28,59.6,0.43,0.17,3,Low,3,-1.1853888392322494,-1.9577175504547957,Budget-Conscious / New
CUST100998,28,Male,Tier 2,49013,2.3,96,7,33.19,254.77,Fashion,0.44,47.9,0.3,0.05,1,Medium,0,-1.5146280227159197,-1.0983421594845426,At-Risk / Dormant
CUST100999,41,Male,Tier 1,53683,7.6,33,17,52.45,858.29,Electronics,0.34,96.2,0.12,0.02,0,Low,2,3.3732525798030712,-3.2310943451451446,Champions (High-Value Loyal)
CUST101000,50,Male,Tier 1,65062,2.8,32,6,95.79,612.21,Electronics,0.52,60.6,0.46,0.02,0,Low,1,0.5341042620042661,0.5704167225417716,Mainstream Regulars
CUST101001,45,Male,Tier 3,56528,5.7,38,11,72.12,768.4,Beauty,0.6,57.7,0.33,0.37,1,Low,2,1.4593583116974596,-1.0674616398234809,Champions (High-Value Loyal)
CUST101002,35,Male,Tier 3,72240,1.6,62,4,89.18,328.1,Beauty,0.48,62.8,0.34,0.05,1,Medium,1,-0.4046652138288972,0.9720909024019132,Mainstream Regulars
CUST101003,27,Male,Tier 3,55536,0.3,150,6,77.36,442.28,Electronics,0.47,31.8,0.09,0.15,0,Medium,0,-1.5006427273842888,1.153823281574547,At-Risk / Dormant
CUST101004,42,Female,Tier 1,78338,1.7,3,7,76.41,466.03,Groceries,0.3,79.1,0.68,0.14,0,Low,1,0.6911457622006848,0.065860645385797,Mainstream Regulars
CUST101005,39,Female,Tier 2,41880,0.3,2,5,75.72,359.49,Fashion,0.29,71.7,0.15,0.13,0,Medium,3,-0.7594013340635111,-0.4727984451340282,Budget-Conscious / New
CUST101006,44,Male,Tier 1,57746,2.0,124,3,58.63,173.82,Groceries,0.49,60.3,0.2,0.06,1,Medium,0,-1.5526244327010177,0.01173193224028,At-Risk / Dormant
CUST101007,41,Female,Tier 1,104777,1.4,33,10,128.41,1459.56,Fashion,0.18,64.8,0.32,0.12,0,Low,2,3.3858941502488737,2.501746999975801,Champions (High-Value Loyal)
CUST101008,46,Female,Tier 1,61166,2.1,42,6,77.61,439.59,Fashion,0.36,51.8,0.39,0.08,0,Low,1,-0.3983767948008014,0.2860396967271035,Mainstream Regulars
CUST101009,29,Male,Tier 1,97411,0.0,29,5,74.34,416.58,Home & Furniture,0.6,58.1,0.5,0.12,0,Medium,1,-0.2350559334563587,1.4958984622438445,Mainstream Regulars
CUST101010,49,Male,Tier 1,71224,0.5,4,4,68.13,250.35,Electronics,0.81,56.6,0.2,0.11,1,Medium,1,-1.0350479286419911,0.5117381415633556,Mainstream Regulars
CUST101011,37,Male,Tier 3,55841,1.5,65,6,39.76,216.44,Electronics,0.65,47.7,0.73,0.26,0,Medium,3,-1.5974677727486977,-0.6207891545521724,Budget-Conscious / New
CUST101012,57,Female,Tier 1,98066,6.6,61,13,119.17,1558.04,Home & Furniture,0.65,63.3,0.28,0.5,0,Medium,2,4.542571993755013,1.1064387138870628,Champions (High-Value Loyal)
CUST101013,27,Female,Tier 2,79694,1.1,16,3,86.04,271.48,Groceries,0.09,50.0,0.39,0.04,1,Medium,1,-0.8447181098174832,1.3706338480627005,Mainstream Regulars
CUST101014,54,Male,Tier 2,65605,1.2,16,11,41.25,391.72,Groceries,0.55,56.4,0.24,0.14,0,Low,3,-0.1847458784504762,-0.967804089153428,Budget-Conscious / New
CUST101015,37,Male,Tier 1,63811,2.8,81,8,78.81,577.72,Fashion,0.52,66.0,0.59,0.16,2,Medium,1,0.5303744343415296,-0.0253613092052505,Mainstream Regulars
CUST101016,27,Male,Tier 2,55793,2.0,3,6,58.44,345.98,Groceries,0.28,61.1,0.21,0.24,0,Low,3,-0.6051566836748189,-0.6667270754227859,Budget-Conscious / New
CUST101017,29,Male,Tier 1,73683,0.8,95,8,59.15,449.21,Fashion,0.4,52.8,0.26,0.05,0,Medium,0,-0.4691331119300075,0.3671829753961535,At-Risk / Dormant
CUST101018,31,Male,Tier 2,74443,1.2,13,3,107.21,342.15,Fashion,0.49,41.4,0.51,0.08,1,Medium,1,-0.7088834571501698,1.9203650898717717,Mainstream Regulars
CUST101019,39,Male,Tier 1,71676,0.5,40,1,81.34,81.61,Groceries,0.25,34.1,0.54,0.1,0,Medium,1,-2.1488831499008496,1.646207554401593,Mainstream Regulars
CUST101020,40,Female,Tier 1,83139,7.4,123,11,84.88,838.55,Groceries,0.69,82.9,0.46,0.09,0,Medium,2,2.8602551817430637,-0.4807719684848439,Champions (High-Value Loyal)
CUST101021,28,Female,Tier 1,96690,0.3,51,7,94.58,740.41,Home & Furniture,0.56,51.4,0.32,0.13,2,Low,1,0.676159327979289,2.036170393858112,Mainstream Regulars
CUST101022,34,Male,Tier 2,66463,1.0,24,7,52.69,345.92,Home & Furniture,0.38,68.9,0.31,0.23,0,Low,3,-0.4114336651980128,-0.5172441571385938,Budget-Conscious / New
CUST101023,58,Female,Tier 3,69809,0.1,52,5,58.61,313.37,Fashion,0.65,56.8,0.54,0.31,1,Medium,3,-1.1108354319459306,0.3679694844027744,Budget-Conscious / New
CUST101024,54,Male,Tier 1,50259,0.6,18,8,81.16,703.8,Fashion,0.34,30.9,0.55,0.19,0,Low,1,-0.5093730633647887,0.5305744868849431,Mainstream Regulars
CUST101025,39,Male,Tier 2,15000,3.3,14,10,25.39,289.18,Fashion,0.45,90.1,0.19,0.18,1,Low,3,-0.345806710255212,-3.779106439267888,Budget-Conscious / New
CUST101026,35,Male,Tier 2,66990,0.5,256,4,76.16,304.5,Groceries,0.17,40.6,0.08,0.1,0,Medium,0,-1.8300297532049383,1.719623774693402,At-Risk / Dormant
CUST101027,36,Female,Tier 3,53693,0.2,62,5,34.08,176.32,Fashion,0.62,44.6,0.15,0.1,1,Medium,3,-2.2024853769850115,-0.4860052703857777,Budget-Conscious / New
CUST101028,41,Female,Tier 3,48133,1.4,46,5,40.34,191.71,Beauty,0.06,55.1,0.5,0.12,1,Medium,3,-1.694365960028576,-0.9388020133748248,Budget-Conscious / New
CUST101029,23,Female,Tier 2,59583,0.0,19,4,78.8,332.05,Home & Furniture,0.58,42.3,0.31,0.12,2,Medium,1,-1.397266947891863,0.8803885278098487,Mainstream Regulars
CUST101030,32,Male,Tier 2,57712,0.2,2,6,73.76,437.7,Beauty,0.28,83.7,0.22,0.2,0,Low,1,-0.0060930619125802,-0.362943197952672,Mainstream Regulars
CUST101031,18,Female,Tier 3,68500,3.6,1,3,103.38,304.34,Home & Furniture,0.36,45.0,0.21,0.06,0,Medium,1,-0.3882808253607689,1.1427554673323632,Mainstream Regulars
CUST101032,39,Male,Tier 1,73149,3.2,36,4,101.1,447.53,Sports,0.05,48.1,0.6,0.07,1,Medium,1,-0.0455864174783623,1.2725725897775195,Mainstream Regulars
CUST101033,42,Female,Tier 1,59355,5.4,64,10,66.0,570.93,Groceries,0.16,54.8,0.52,0.07,1,Medium,2,0.7850293730777199,-0.9045334297093136,Champions (High-Value Loyal)
CUST101034,29,Male,Tier 1,85422,4.2,34,6,98.28,657.25,Sports,0.56,59.6,0.35,0.25,0,Low,1,1.1777517155242971,1.0210519225666932,Mainstream Regulars
CUST101035,52,Male,Tier 3,57891,2.5,82,10,63.49,701.96,Electronics,0.25,78.2,0.44,0.02,0,Medium,2,0.9453575254147656,-0.9233948105973993,Champions (High-Value Loyal)
CUST101036,21,Female,Tier 3,58877,0.1,1,4,99.89,400.32,Electronics,0.44,79.4,0.4,0.27,0,Medium,1,-0.0966811066050284,0.5985434002176423,Mainstream Regulars
CUST101037,18,Female,Tier 1,54606,3.4,20,10,82.74,824.97,Groceries,0.21,63.2,0.22,0.06,2,Low,2,1.2908986230045838,-0.5473539011767061,Champions (High-Value Loyal)
CUST101038,37,Male,Tier 2,49103,4.1,12,5,63.46,304.15,Sports,0.6,63.3,0.41,0.17,1,Medium,3,-0.4554371885225863,-1.0133002978305947,Budget-Conscious / New
CUST101039,46,Female,Tier 2,65915,3.5,26,12,77.94,1073.94,Fashion,0.7,72.4,0.31,0.21,2,Low,2,2.3096100368723627,-0.6519121224471638,Champions (High-Value Loyal)
CUST101040,53,Male,Tier 1,77430,1.6,3,7,106.2,656.68,Electronics,0.7,51.9,0.58,0.17,0,Low,1,0.7307995623562304,1.3942336159305448,Mainstream Regulars
CUST101041,29,Female,Tier 3,61236,0.6,138,5,79.72,409.39,Groceries,0.22,75.3,0.33,0.14,2,Medium,0,-0.4798878971000041,0.4998592481270472,At-Risk / Dormant
CUST101042,46,Female,Tier 1,69564,4.1,11,16,101.35,1709.98,Groceries,0.6,97.3,0.42,0.24,2,Low,2,4.989279538584862,-0.8152736631442673,Champions (High-Value Loyal)
CUST101043,34,Female,Tier 1,36545,2.9,114,5,17.55,99.18,Fashion,0.76,50.9,0.33,0.07,1,Medium,3,-2.315649399994447,-1.8173115125061337,Budget-Conscious / New
CUST101044,33,Female,Tier 2,51410,8.7,24,16,69.76,1209.99,Home & Furniture,0.19,98.6,0.33,0.05,0,Low,2,4.268613643331954,-2.967062395571097,Champions (High-Value Loyal)
CUST101045,44,Female,Tier 2,77888,0.4,190,4,77.18,322.04,Sports,0.29,53.5,0.44,0.03,1,Medium,0,-1.1884045941184511,1.611298086088194,At-Risk / Dormant
CUST101046,42,Male,Tier 1,67447,0.6,36,4,102.55,363.04,Beauty,0.38,55.4,0.34,0.11,0,Medium,1,-0.5359851818728028,1.412909707305194,Mainstream Regulars
CUST101047,18,Female,Tier 2,48765,0.5,120,3,83.83,241.96,Fashion,0.41,47.9,0.51,0.21,1,Medium,0,-1.7908518958490875,0.8925053914348194,At-Risk / Dormant
CUST101048,51,Male,Tier 2,84154,3.5,1,10,90.62,808.02,Fashion,0.21,88.0,0.42,0.15,2,Low,2,2.471037919144327,-0.0741299397514636,Champions (High-Value Loyal)
CUST101049,50,Male,Tier 1,63184,0.5,62,7,95.69,746.43,Fashion,0.36,46.4,0.39,0.25,0,Medium,1,0.0655284440966718,1.2086969009082973,Mainstream Regulars
CUST101050,28,Male,Tier 1,39429,0.2,105,8,79.6,684.49,Fashion,0.34,75.6,0.31,0.07,1,Medium,0,0.0499656971013492,-0.3743509632300507,At-Risk / Dormant
